time="2023-05-11 10:32:14" level=info msg="start server...\r\ngo：http://0.0.0.0:8081"
time="2023-05-11 10:32:53" level=info msg="| 200 |      2.0583ms |             ::1 | GET | / |"
time="2023-05-11 10:56:12" level=info msg="| 200 |       1.186ms |             ::1 | GET | /statistics |"
time="2023-05-11 10:56:13" level=info msg="| 200 |      2.0483ms |             ::1 | GET | /setting_modifypass |"
time="2023-05-11 10:56:14" level=info msg="| 200 |      2.3615ms |             ::1 | GET | /setting_avator |"
time="2023-05-11 10:56:14" level=info msg="| 200 |      1.5873ms |             ::1 | GET | /kefuinfo |"
time="2023-05-11 10:56:15" level=info msg="| 200 |      2.7458ms |             ::1 | GET | /setting_statistics |"
time="2023-05-11 10:56:15" level=info msg="| 200 |      1.5886ms |             ::1 | GET | /statistics |"
time="2023-05-11 10:56:15" level=info msg="| 200 |      2.8686ms |             ::1 | GET | /chat_main |"
time="2023-05-11 10:56:15" level=info msg="| 200 |      2.0673ms |             ::1 | GET | /ipblacks |"
time="2023-05-11 10:56:15" level=info msg="| 200 |      3.4182ms |             ::1 | GET | /kefuinfo |"
time="2023-05-11 10:56:16" level=info msg="| 200 |    313.1768ms |             ::1 | GET | /replys |"
time="2023-05-11 10:56:16" level=info msg="| 200 |     313.687ms |             ::1 | GET | /visitors_kefu_online |"
time="2023-05-11 10:56:19" level=info msg="| 200 |      2.0724ms |             ::1 | GET | /setting |"
time="2023-05-11 10:56:19" level=info msg="| 200 |    3.3182439s |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTY4Mzc3Mjg5Niwia2VmdV9pZCI6MSwibmFtZSI6ImtlZnUyIiwicm9sZV9pZCI6MSwidHlwZSI6ImtlZnUifQ.eRvj6bCTgXhXplSImchg2MbrZjhQZK1ZGSda4npAo3M |"
time="2023-05-11 10:56:19" level=info msg="| 200 |      3.8199ms |             ::1 | GET | /setting_statistics |"
time="2023-05-11 10:56:19" level=info msg="| 200 |      1.6944ms |             ::1 | GET | /statistics |"
time="2023-05-11 10:56:20" level=info msg="| 200 |      3.4084ms |             ::1 | GET | /chat_main |"
time="2023-05-11 10:56:20" level=info msg="| 200 |      1.9189ms |             ::1 | GET | /kefuinfo |"
time="2023-05-11 10:56:20" level=info msg="| 200 |      1.0263ms |             ::1 | GET | /visitors_kefu_online |"
time="2023-05-11 10:56:20" level=info msg="| 200 |      1.0263ms |             ::1 | GET | /replys |"
time="2023-05-11 10:56:20" level=info msg="| 200 |    315.3712ms |             ::1 | GET | /ipblacks |"
time="2023-05-11 10:56:21" level=info msg="| 200 |      1.1022ms |             ::1 | GET | /visitors?page=1 |"
time="2023-05-11 10:56:22" level=info msg="| 200 |      1.8367ms |             ::1 | GET | /visitors_kefu_online |"
time="2023-05-11 10:56:23" level=info msg="| 200 |      1.3197ms |             ::1 | GET | /visitor?visitorId=432c2270-0844-4b10-b7eb-2536f3496566 |"
time="2023-05-11 10:56:23" level=info msg="| 200 |      2.0263ms |             ::1 | GET | /2/messagesPages?page=1&pagesize=15&visitor_id=432c2270-0844-4b10-b7eb-2536f3496566 |"
time="2023-05-11 10:56:34" level=info msg="| 200 |      1.8681ms |             ::1 | GET | /visitor?visitorId=7d27761c-2470-4679-897d-5fddfb51945c |"
time="2023-05-11 10:56:34" level=info msg="| 200 |      2.6571ms |             ::1 | GET | /2/messagesPages?page=1&pagesize=15&visitor_id=7d27761c-2470-4679-897d-5fddfb51945c |"
time="2023-05-11 10:56:37" level=info msg="| 200 |      1.2013ms |             ::1 | GET | /visitors?page=1 |"
time="2023-05-11 10:56:37" level=info msg="| 200 |      1.7165ms |             ::1 | GET | /visitors_kefu_online |"
time="2023-05-11 10:56:40" level=info msg="| 200 |      1.6853ms |             ::1 | GET | /visitor?visitorId=432c2270-0844-4b10-b7eb-2536f3496566 |"
time="2023-05-11 10:56:40" level=info msg="| 200 |      4.2837ms |             ::1 | GET | /2/messagesPages?page=1&pagesize=15&visitor_id=432c2270-0844-4b10-b7eb-2536f3496566 |"
time="2023-05-11 10:56:41" level=info msg="| 200 |      1.0714ms |             ::1 | GET | /visitor?visitorId=7d27761c-2470-4679-897d-5fddfb51945c |"
time="2023-05-11 10:56:41" level=info msg="| 200 |      1.3762ms |             ::1 | GET | /2/messagesPages?page=1&pagesize=15&visitor_id=7d27761c-2470-4679-897d-5fddfb51945c |"
time="2023-05-11 10:56:42" level=info msg="| 200 |      1.3034ms |             ::1 | GET | /visitors?page=1 |"
time="2023-05-11 10:56:43" level=info msg="| 200 |         968µs |             ::1 | GET | /visitor?visitorId=432c2270-0844-4b10-b7eb-2536f3496566 |"
time="2023-05-11 10:56:43" level=info msg="| 200 |      1.7619ms |             ::1 | GET | /2/messagesPages?page=1&pagesize=15&visitor_id=432c2270-0844-4b10-b7eb-2536f3496566 |"
time="2023-05-11 10:56:43" level=info msg="| 200 |      1.5367ms |             ::1 | GET | /visitor?visitorId=7d27761c-2470-4679-897d-5fddfb51945c |"
time="2023-05-11 10:56:43" level=info msg="| 200 |      2.2531ms |             ::1 | GET | /2/messagesPages?page=1&pagesize=15&visitor_id=7d27761c-2470-4679-897d-5fddfb51945c |"
time="2023-05-11 10:56:46" level=info msg="| 200 |      1.9897ms |             ::1 | GET | /setting |"
time="2023-05-11 10:56:46" level=info msg="| 200 |   26.5633711s |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTY4Mzc3Mjg5Niwia2VmdV9pZCI6MSwibmFtZSI6ImtlZnUyIiwicm9sZV9pZCI6MSwidHlwZSI6ImtlZnUifQ.eRvj6bCTgXhXplSImchg2MbrZjhQZK1ZGSda4npAo3M |"
time="2023-05-11 10:56:46" level=info msg="| 200 |      1.7485ms |             ::1 | GET | /setting_statistics |"
time="2023-05-11 10:56:46" level=info msg="| 200 |      1.7864ms |             ::1 | GET | /statistics |"
time="2023-05-11 10:56:48" level=info msg="| 200 |      2.1496ms |             ::1 | GET | /setting_modifypass |"
time="2023-05-11 10:56:49" level=info msg="| 200 |      2.4735ms |             ::1 | GET | /setting_avator |"
time="2023-05-11 10:56:49" level=info msg="| 200 |      1.2765ms |             ::1 | GET | /kefuinfo |"
time="2023-05-11 10:56:50" level=info msg="| 200 |      1.9403ms |             ::1 | GET | /setting_statistics |"
time="2023-05-11 10:56:50" level=info msg="| 200 |      1.6988ms |             ::1 | GET | /statistics |"
time="2023-05-11 10:56:53" level=info msg="| 200 |      2.4774ms |             ::1 | GET | /chat_main |"
time="2023-05-11 10:56:53" level=info msg="| 200 |       536.8µs |             ::1 | GET | /ipblacks |"
time="2023-05-11 10:56:53" level=info msg="| 200 |      1.5517ms |             ::1 | GET | /visitors_kefu_online |"
time="2023-05-11 10:56:53" level=info msg="| 200 |      2.3687ms |             ::1 | GET | /kefuinfo |"
time="2023-05-11 10:56:53" level=info msg="| 200 |      1.5811ms |             ::1 | GET | /replys |"
time="2023-05-11 10:56:54" level=info msg="| 200 |      1.8489ms |             ::1 | GET | /setting |"
time="2023-05-11 10:56:54" level=info msg="| 200 |    997.7038ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTY4Mzc3Mjg5Niwia2VmdV9pZCI6MSwibmFtZSI6ImtlZnUyIiwicm9sZV9pZCI6MSwidHlwZSI6ImtlZnUifQ.eRvj6bCTgXhXplSImchg2MbrZjhQZK1ZGSda4npAo3M |"
time="2023-05-11 10:56:54" level=info msg="| 200 |      3.0102ms |             ::1 | GET | /setting_statistics |"
time="2023-05-11 10:56:54" level=info msg="| 200 |      1.7182ms |             ::1 | GET | /statistics |"
time="2023-05-11 10:56:56" level=info msg="| 200 |      3.1087ms |             ::1 | GET | /setting_modifypass |"
time="2023-05-11 10:56:56" level=info msg="| 200 |      2.0121ms |             ::1 | GET | /setting_avator |"
time="2023-05-11 10:56:56" level=info msg="| 200 |      1.9827ms |             ::1 | GET | /kefuinfo |"
time="2023-05-11 10:56:57" level=info msg="| 200 |      2.1921ms |             ::1 | GET | /chat_main |"
time="2023-05-11 10:56:57" level=info msg="| 200 |       513.8µs |             ::1 | GET | /ipblacks |"
time="2023-05-11 10:56:57" level=info msg="| 200 |      1.9595ms |             ::1 | GET | /kefuinfo |"
time="2023-05-11 10:56:57" level=info msg="| 200 |       1.026ms |             ::1 | GET | /visitors_kefu_online |"
time="2023-05-11 10:56:57" level=info msg="| 200 |       1.026ms |             ::1 | GET | /replys |"
time="2023-05-11 10:58:13" level=info msg="send_kefu_message <nil> {\"type\":\"userOffline\",\"data\":{\"name\":\"局域网局域网网友\",\"uid\":\"432c2270-0844-4b10-b7eb-2536f3496566\"}}"
time="2023-05-11 10:58:13" level=info msg="| 200 | 3m42.4743376s |      10.10.10.6 | GET | /ws_visitor?visitor_id=432c2270-0844-4b10-b7eb-2536f3496566 |"
time="2023-05-11 10:58:24" level=info msg="| 200 |       617.8µs |      10.10.10.6 | GET | /notice?kefu_id=kefu2 |"
time="2023-05-11 10:58:24" level=info msg="| 200 |     17.8836ms |      10.10.10.6 | POST | /uploadimg |"
time="2023-05-11 10:58:24" level=info msg="send_kefu_message <nil> {\"type\":\"message\",\"data\":{\"name\":\"局域网局域网网友\",\"avator\":\"/static/images/1.png\",\"id\":\"432c2270-0844-4b10-b7eb-2536f3496566\",\"visitor_id\":\"\",\"group\":\"\",\"time\":\"2023-05-11 10:58:24\",\"to_id\":\"kefu2\",\"content\":\"img[/static/upload/2023May/e616e09a80bebbc61cb3068dbfde88f9.jpg]\",\"city\":\"\",\"client_ip\":\"\",\"refer\":\"\",\"is_kefu\":\"no\"}}"
time="2023-05-11 10:58:24" level=info msg="| 200 |     18.1828ms |      10.10.10.6 | POST | /2/message |"
time="2023-05-11 10:58:24" level=info msg="send_kefu_message <nil> {\"type\":\"userOnline\",\"data\":{\"avator\":\"/static/images/1.png\",\"last_message\":\"img[/static/upload/2023May/e616e09a80bebbc61cb3068dbfde88f9.jpg]\",\"uid\":\"432c2270-0844-4b10-b7eb-2536f3496566\",\"username\":\"局域网局域网网友\"}}"
time="2023-05-11 10:58:25" level=info msg="send_kefu_message <nil> {\"type\":\"userOnline\",\"data\":{\"avator\":\"/static/images/1.png\",\"last_message\":\"img[/static/upload/2023May/e616e09a80bebbc61cb3068dbfde88f9.jpg]\",\"uid\":\"432c2270-0844-4b10-b7eb-2536f3496566\",\"username\":\"局域网局域网网友\"}}"
time="2023-05-11 10:58:25" level=info msg="| 200 |      1.0006ms |      10.10.10.6 | GET | /notice?kefu_id=kefu2 |"
time="2023-05-11 10:58:25" level=info msg="| 200 |    999.9732ms |      10.10.10.6 | GET | /ws_visitor?visitor_id=432c2270-0844-4b10-b7eb-2536f3496566 |"
time="2023-05-11 10:58:32" level=info msg="| 200 |      1.3621ms |             ::1 | GET | /visitor?visitorId=432c2270-0844-4b10-b7eb-2536f3496566 |"
time="2023-05-11 10:58:32" level=info msg="| 200 |      1.8265ms |             ::1 | GET | /2/messagesPages?page=1&pagesize=15&visitor_id=432c2270-0844-4b10-b7eb-2536f3496566 |"
time="2023-05-11 10:58:41" level=info msg="| 200 |      1.5433ms |             ::1 | GET | /visitor?visitorId=7d27761c-2470-4679-897d-5fddfb51945c |"
time="2023-05-11 10:58:41" level=info msg="| 200 |      1.4792ms |             ::1 | GET | /2/messagesPages?page=1&pagesize=15&visitor_id=7d27761c-2470-4679-897d-5fddfb51945c |"
time="2023-05-11 10:58:43" level=info msg="| 200 |       1.735ms |             ::1 | GET | /visitor?visitorId=432c2270-0844-4b10-b7eb-2536f3496566 |"
time="2023-05-11 10:58:43" level=info msg="| 200 |      2.2503ms |             ::1 | GET | /2/messagesPages?page=1&pagesize=15&visitor_id=432c2270-0844-4b10-b7eb-2536f3496566 |"
time="2023-05-11 10:58:44" level=info msg="| 200 |      2.2534ms |             ::1 | GET | /visitors?page=1 |"
time="2023-05-11 10:58:45" level=info msg="| 200 |      1.6131ms |             ::1 | GET | /visitors_kefu_online |"
time="2023-05-11 10:58:46" level=info msg="| 200 |      2.4309ms |             ::1 | GET | /visitor?visitorId=7d27761c-2470-4679-897d-5fddfb51945c |"
time="2023-05-11 10:58:46" level=info msg="| 200 |       1.619ms |             ::1 | GET | /2/messagesPages?page=1&pagesize=15&visitor_id=7d27761c-2470-4679-897d-5fddfb51945c |"
time="2023-05-11 10:58:48" level=info msg="| 200 |      1.7133ms |             ::1 | GET | /visitor?visitorId=432c2270-0844-4b10-b7eb-2536f3496566 |"
time="2023-05-11 10:58:48" level=info msg="| 200 |      1.5861ms |             ::1 | GET | /2/messagesPages?page=1&pagesize=15&visitor_id=432c2270-0844-4b10-b7eb-2536f3496566 |"
time="2023-05-11 10:58:49" level=info msg="| 200 |      1.8066ms |             ::1 | GET | /setting |"
time="2023-05-11 10:58:49" level=info msg="| 200 | 1m51.5709368s |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTY4Mzc3Mjg5Niwia2VmdV9pZCI6MSwibmFtZSI6ImtlZnUyIiwicm9sZV9pZCI6MSwidHlwZSI6ImtlZnUifQ.eRvj6bCTgXhXplSImchg2MbrZjhQZK1ZGSda4npAo3M |"
time="2023-05-11 10:58:49" level=info msg="| 200 |      2.9256ms |             ::1 | GET | /setting_statistics |"
time="2023-05-11 10:58:49" level=info msg="| 200 |      2.0611ms |             ::1 | GET | /statistics |"
time="2023-05-11 10:58:50" level=info msg="| 200 |      2.9225ms |             ::1 | GET | /setting_modifypass |"
time="2023-05-11 10:58:51" level=info msg="| 200 |      2.2808ms |             ::1 | GET | /setting_avator |"
time="2023-05-11 10:58:51" level=info msg="| 200 |      1.6704ms |             ::1 | GET | /kefuinfo |"
time="2023-05-11 10:58:52" level=info msg="| 200 |      1.6238ms |             ::1 | GET | /setting_statistics |"
time="2023-05-11 10:58:52" level=info msg="| 200 |      2.5132ms |             ::1 | GET | /statistics |"
time="2023-05-11 10:58:53" level=info msg="| 200 |      3.4388ms |             ::1 | GET | /chat_main |"
time="2023-05-11 10:58:53" level=info msg="| 200 |      1.8679ms |             ::1 | GET | /kefuinfo |"
time="2023-05-11 10:58:53" level=info msg="| 200 |       1.059ms |             ::1 | GET | /visitors_kefu_online |"
time="2023-05-11 10:58:54" level=info msg="| 200 |    313.4553ms |             ::1 | GET | /ipblacks |"
time="2023-05-11 10:58:54" level=info msg="| 200 |    314.9907ms |             ::1 | GET | /replys |"
time="2023-05-11 10:58:55" level=info msg="| 200 |      1.1589ms |             ::1 | GET | /visitors?page=1 |"
time="2023-05-11 10:58:55" level=info msg="| 200 |      1.1671ms |             ::1 | GET | /visitors_kefu_online |"
time="2023-05-11 10:58:56" level=info msg="| 200 |       557.6µs |             ::1 | GET | /visitors?page=1 |"
time="2023-05-11 10:58:58" level=info msg="| 200 |      1.1532ms |             ::1 | GET | /visitor?visitorId=7d27761c-2470-4679-897d-5fddfb51945c |"
time="2023-05-11 10:58:58" level=info msg="| 200 |      2.2158ms |             ::1 | GET | /2/messagesPages?page=1&pagesize=15&visitor_id=7d27761c-2470-4679-897d-5fddfb51945c |"
time="2023-05-11 10:58:59" level=info msg="| 200 |      1.4149ms |             ::1 | GET | /visitor?visitorId=432c2270-0844-4b10-b7eb-2536f3496566 |"
time="2023-05-11 10:58:59" level=info msg="| 200 |       1.398ms |             ::1 | GET | /2/messagesPages?page=1&pagesize=15&visitor_id=432c2270-0844-4b10-b7eb-2536f3496566 |"
time="2023-05-11 10:59:00" level=info msg="| 200 |      1.1665ms |             ::1 | GET | /visitor?visitorId=7d27761c-2470-4679-897d-5fddfb51945c |"
time="2023-05-11 10:59:00" level=info msg="| 200 |       1.227ms |             ::1 | GET | /2/messagesPages?page=1&pagesize=15&visitor_id=7d27761c-2470-4679-897d-5fddfb51945c |"
time="2023-05-11 10:59:00" level=info msg="| 200 |      1.0048ms |             ::1 | GET | /visitor?visitorId=432c2270-0844-4b10-b7eb-2536f3496566 |"
time="2023-05-11 10:59:00" level=info msg="| 200 |      1.6526ms |             ::1 | GET | /2/messagesPages?page=1&pagesize=15&visitor_id=432c2270-0844-4b10-b7eb-2536f3496566 |"
time="2023-05-11 10:59:02" level=info msg="| 200 |      1.0238ms |             ::1 | GET | /visitor?visitorId=432c2270-0844-4b10-b7eb-2536f3496566 |"
time="2023-05-11 10:59:02" level=info msg="| 200 |      1.4872ms |             ::1 | GET | /2/messagesPages?page=1&pagesize=15&visitor_id=432c2270-0844-4b10-b7eb-2536f3496566 |"
time="2023-05-11 10:59:03" level=info msg="| 200 |      1.2022ms |             ::1 | GET | /visitors_kefu_online |"
time="2023-05-11 10:59:05" level=info msg="| 200 |      1.7079ms |             ::1 | GET | /visitors?page=1 |"
time="2023-05-11 10:59:08" level=info msg="| 200 |       612.5µs |             ::1 | GET | /visitors_kefu_online |"
time="2023-05-11 10:59:09" level=info msg="| 200 |      1.4942ms |             ::1 | GET | /visitors?page=1 |"
time="2023-05-11 10:59:32" level=info msg="send_kefu_message <nil> {\"type\":\"message\",\"data\":{\"name\":\"局域网局域网网友\",\"avator\":\"/static/images/1.png\",\"id\":\"432c2270-0844-4b10-b7eb-2536f3496566\",\"visitor_id\":\"\",\"group\":\"\",\"time\":\"2023-05-11 10:59:32\",\"to_id\":\"kefu2\",\"content\":\"face[鼓掌]\",\"city\":\"\",\"client_ip\":\"\",\"refer\":\"\",\"is_kefu\":\"no\"}}"
time="2023-05-11 10:59:32" level=info msg="| 200 |      9.1194ms |      10.10.10.6 | POST | /2/message |"
time="2023-05-11 10:59:53" level=info msg="| 200 |    313.7135ms |             ::1 | GET | /visitor?visitorId=7d27761c-2470-4679-897d-5fddfb51945c |"
time="2023-05-11 10:59:53" level=info msg="| 200 |    315.0089ms |             ::1 | GET | /2/messagesPages?page=1&pagesize=15&visitor_id=7d27761c-2470-4679-897d-5fddfb51945c |"
time="2023-05-11 10:59:56" level=info msg="| 200 |      1.0663ms |             ::1 | GET | /visitor?visitorId=432c2270-0844-4b10-b7eb-2536f3496566 |"
time="2023-05-11 10:59:56" level=info msg="| 200 |      1.1918ms |             ::1 | GET | /2/messagesPages?page=1&pagesize=15&visitor_id=432c2270-0844-4b10-b7eb-2536f3496566 |"
time="2023-05-11 10:59:57" level=info msg="| 200 |      1.2202ms |             ::1 | GET | /visitor?visitorId=7d27761c-2470-4679-897d-5fddfb51945c |"
time="2023-05-11 10:59:57" level=info msg="| 200 |      2.7529ms |             ::1 | GET | /2/messagesPages?page=1&pagesize=15&visitor_id=7d27761c-2470-4679-897d-5fddfb51945c |"
time="2023-05-11 11:00:00" level=info msg="| 200 |       1.103ms |             ::1 | GET | /visitor?visitorId=7d27761c-2470-4679-897d-5fddfb51945c |"
time="2023-05-11 11:00:00" level=info msg="| 200 |      1.5694ms |             ::1 | GET | /2/messagesPages?page=1&pagesize=15&visitor_id=7d27761c-2470-4679-897d-5fddfb51945c |"
time="2023-05-11 11:00:25" level=info msg="| 200 |      2.0383ms |             ::1 | GET | /setting |"
time="2023-05-11 11:00:25" level=info msg="| 200 | 1m31.4263201s |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTY4Mzc3Mjg5Niwia2VmdV9pZCI6MSwibmFtZSI6ImtlZnUyIiwicm9sZV9pZCI6MSwidHlwZSI6ImtlZnUifQ.eRvj6bCTgXhXplSImchg2MbrZjhQZK1ZGSda4npAo3M |"
time="2023-05-11 11:00:25" level=info msg="| 200 |      2.0522ms |             ::1 | GET | /setting_statistics |"
time="2023-05-11 11:00:25" level=info msg="| 200 |      2.7432ms |             ::1 | GET | /statistics |"
time="2023-05-11 11:00:26" level=info msg="| 200 |      1.8358ms |             ::1 | GET | /setting_avator |"
time="2023-05-11 11:00:26" level=info msg="| 200 |      1.9004ms |             ::1 | GET | /kefuinfo |"
time="2023-05-11 11:00:28" level=info msg="| 200 |      2.2267ms |             ::1 | GET | /setting_modifypass |"
time="2023-05-11 11:00:29" level=info msg="| 200 |      2.0512ms |             ::1 | GET | /setting_statistics |"
time="2023-05-11 11:00:29" level=info msg="| 200 |      1.5141ms |             ::1 | GET | /statistics |"
time="2023-05-11 11:00:33" level=info msg="| 200 |      2.3112ms |             ::1 | GET | /setting_modifypass |"
time="2023-05-11 11:00:34" level=info msg="| 200 |      3.1889ms |             ::1 | GET | /setting_statistics |"
time="2023-05-11 11:00:34" level=info msg="| 200 |      1.2681ms |             ::1 | GET | /statistics |"
time="2023-05-11 11:00:35" level=info msg="| 200 |      1.5863ms |             ::1 | GET | /setting_modifypass |"
time="2023-05-11 11:00:36" level=info msg="| 200 |      2.9803ms |             ::1 | GET | /setting_avator |"
time="2023-05-11 11:00:36" level=info msg="| 200 |      1.4409ms |             ::1 | GET | /kefuinfo |"
time="2023-05-11 11:00:36" level=info msg="| 200 |      2.5231ms |             ::1 | GET | /setting_modifypass |"
time="2023-05-11 11:00:37" level=info msg="| 200 |      1.6151ms |             ::1 | GET | /setting_statistics |"
time="2023-05-11 11:00:37" level=info msg="| 200 |       780.5µs |             ::1 | GET | /statistics |"
time="2023-05-11 11:01:25" level=info msg="| 200 |      2.8254ms |             ::1 | GET | /chat_main |"
time="2023-05-11 11:01:25" level=info msg="| 200 |      1.1169ms |             ::1 | GET | /kefuinfo |"
time="2023-05-11 11:01:26" level=info msg="| 200 |    308.7582ms |             ::1 | GET | /ipblacks |"
time="2023-05-11 11:01:26" level=info msg="| 200 |    309.6022ms |             ::1 | GET | /visitors_kefu_online |"
time="2023-05-11 11:01:26" level=info msg="| 200 |    310.6173ms |             ::1 | GET | /replys |"
time="2023-05-11 11:01:27" level=info msg="| 200 |      1.1833ms |             ::1 | GET | /visitor?visitorId=432c2270-0844-4b10-b7eb-2536f3496566 |"
time="2023-05-11 11:01:27" level=info msg="| 200 |      1.4436ms |             ::1 | GET | /2/messagesPages?page=1&pagesize=15&visitor_id=432c2270-0844-4b10-b7eb-2536f3496566 |"
time="2023-05-11 11:01:27" level=info msg="| 200 |       967.9µs |             ::1 | GET | /visitor?visitorId=7d27761c-2470-4679-897d-5fddfb51945c |"
time="2023-05-11 11:01:27" level=info msg="| 200 |      1.4027ms |             ::1 | GET | /2/messagesPages?page=1&pagesize=15&visitor_id=7d27761c-2470-4679-897d-5fddfb51945c |"
time="2023-05-11 11:01:38" level=info msg="| 200 |      2.1415ms |             ::1 | GET | /setting |"
time="2023-05-11 11:01:38" level=info msg="| 200 |   12.2617309s |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTY4Mzc3Mjg5Niwia2VmdV9pZCI6MSwibmFtZSI6ImtlZnUyIiwicm9sZV9pZCI6MSwidHlwZSI6ImtlZnUifQ.eRvj6bCTgXhXplSImchg2MbrZjhQZK1ZGSda4npAo3M |"
time="2023-05-11 11:01:38" level=info msg="| 200 |      2.6037ms |             ::1 | GET | /setting_statistics |"
time="2023-05-11 11:01:38" level=info msg="| 200 |      1.2805ms |             ::1 | GET | /statistics |"
time="2023-05-11 11:01:39" level=info msg="| 200 |      2.5497ms |             ::1 | GET | /setting_avator |"
time="2023-05-11 11:01:39" level=info msg="| 200 |      1.6251ms |             ::1 | GET | /kefuinfo |"
time="2023-05-11 11:01:40" level=info msg="| 200 |       2.345ms |             ::1 | GET | /setting_modifypass |"
time="2023-05-11 11:01:41" level=info msg="| 200 |       2.389ms |             ::1 | GET | /setting_statistics |"
time="2023-05-11 11:01:41" level=info msg="| 200 |      1.8173ms |             ::1 | GET | /statistics |"
time="2023-05-11 11:01:42" level=info msg="| 200 |       3.273ms |             ::1 | GET | /chat_main |"
time="2023-05-11 11:01:42" level=info msg="| 200 |      1.0313ms |             ::1 | GET | /ipblacks |"
time="2023-05-11 11:01:42" level=info msg="| 200 |      1.7015ms |             ::1 | GET | /kefuinfo |"
time="2023-05-11 11:01:42" level=info msg="| 200 |      1.7407ms |             ::1 | GET | /visitors_kefu_online |"
time="2023-05-11 11:01:42" level=info msg="| 200 |      2.0852ms |             ::1 | GET | /replys |"
time="2023-05-11 11:01:44" level=info msg="| 200 |      1.8904ms |             ::1 | GET | /setting |"
time="2023-05-11 11:01:44" level=info msg="| 200 |    2.3083104s |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTY4Mzc3Mjg5Niwia2VmdV9pZCI6MSwibmFtZSI6ImtlZnUyIiwicm9sZV9pZCI6MSwidHlwZSI6ImtlZnUifQ.eRvj6bCTgXhXplSImchg2MbrZjhQZK1ZGSda4npAo3M |"
time="2023-05-11 11:01:44" level=info msg="| 200 |      2.9245ms |             ::1 | GET | /setting_statistics |"
time="2023-05-11 11:01:44" level=info msg="| 200 |      1.9406ms |             ::1 | GET | /statistics |"
time="2023-05-11 11:01:45" level=info msg="| 200 |      2.4149ms |             ::1 | GET | /chat_main |"
time="2023-05-11 11:01:45" level=info msg="| 200 |       545.3µs |             ::1 | GET | /ipblacks |"
time="2023-05-11 11:01:45" level=info msg="| 200 |      2.0046ms |             ::1 | GET | /kefuinfo |"
time="2023-05-11 11:01:45" level=info msg="| 200 |      1.6192ms |             ::1 | GET | /visitors_kefu_online |"
time="2023-05-11 11:01:45" level=info msg="| 200 |      1.6192ms |             ::1 | GET | /replys |"
time="2023-05-11 11:01:46" level=info msg="| 200 |      1.7354ms |             ::1 | GET | /visitors?page=1 |"
time="2023-05-11 11:01:47" level=info msg="| 200 |       1.879ms |             ::1 | GET | /visitors_kefu_online |"
time="2023-05-11 11:01:51" level=info msg="| 200 |       1.633ms |             ::1 | GET | /setting |"
time="2023-05-11 11:01:51" level=info msg="| 200 |    5.7292432s |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTY4Mzc3Mjg5Niwia2VmdV9pZCI6MSwibmFtZSI6ImtlZnUyIiwicm9sZV9pZCI6MSwidHlwZSI6ImtlZnUifQ.eRvj6bCTgXhXplSImchg2MbrZjhQZK1ZGSda4npAo3M |"
time="2023-05-11 11:01:51" level=info msg="| 200 |      2.9433ms |             ::1 | GET | /setting_statistics |"
time="2023-05-11 11:01:51" level=info msg="| 200 |       567.5µs |             ::1 | GET | /statistics |"
time="2023-05-11 11:01:52" level=info msg="| 200 |      2.8938ms |             ::1 | GET | /chat_main |"
time="2023-05-11 11:01:52" level=info msg="| 200 |      2.7644ms |             ::1 | GET | /kefuinfo |"
time="2023-05-11 11:01:52" level=info msg="| 200 |      1.1409ms |             ::1 | GET | /visitors_kefu_online |"
time="2023-05-11 11:01:52" level=info msg="| 200 |       513.8µs |             ::1 | GET | /ipblacks |"
time="2023-05-11 11:01:52" level=info msg="| 200 |      1.0246ms |             ::1 | GET | /replys |"
time="2023-05-11 11:01:53" level=info msg="| 200 |      1.7951ms |             ::1 | GET | /setting |"
time="2023-05-11 11:01:53" level=info msg="| 200 |    1.1491273s |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTY4Mzc3Mjg5Niwia2VmdV9pZCI6MSwibmFtZSI6ImtlZnUyIiwicm9sZV9pZCI6MSwidHlwZSI6ImtlZnUifQ.eRvj6bCTgXhXplSImchg2MbrZjhQZK1ZGSda4npAo3M |"
